transcript_id,interlocutor,utterance_text
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
